,views,likes,comments,views_log,likes_log,comments_log,likes_log_win,comments_log_win,views_log_win,duration_scaled,framerate_scaled,bitrate_scaled,views_log_scaled,likes_log_scaled,comments_log_scaled,likes_log_win_scaled,comments_log_win_scaled,views_log_win_scaled,has_description,has_hashtags,cat_Comedy,cat_Education,cat_Entertainment,cat_Film & Animation,cat_Gaming,cat_Howto & Style,cat_Music,cat_News & Politics,cat_Nonprofits & Activis,cat_People & Blogs,cat_Pets & Animals,cat_Science & Technology,cat_Shows,cat_Sports,cat_Travel & Events,resolution_score_scaled,aspect_ratio,is_hd,is_full_hd,is_4k,is_short,is_medium,is_long,content_score,duration_bitrate_ratio,optimal_duration,content_completeness,is_popular_category,is_high_fps,is_cinema_fps
38,439,3,0,6.0867747269123065,1.3862943611198906,0.0,1.3862943611198906,0.0,6.0867747269123065,2.995732273553991,3.4330189939851112,7.643961949002529,6.0867747269123065,1.3862943611198906,0.0,1.3862943611198906,0.0,6.0867747269123065,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8900041254883724,0.5625,1,1,0,1,0,0,1,0.3913962851545659,0,0.4,True,0,0
39,931811,1887,843,13.744886356581974,7.543273346705446,6.738152494595957,4.023594781085251,1.732867951399863,11.21930989847643,5.5053315359323625,3.4330189939851112,8.169053149927343,13.744886356581974,7.543273346705446,6.738152494595957,4.023594781085251,1.732867951399863,11.21930989847643,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9425024075576036,0.5625,1,1,0,0,1,0,2,0.6731013278696285,1,1.0,False,0,0
40,282,3,0,5.645446897643238,1.3862943611198906,0.0,1.3862943611198906,0.0,5.645446897643238,5.521460917862246,3.4330189939851112,5.955837369464831,5.645446897643238,1.3862943611198906,0.0,1.3862943611198906,0.0,5.645446897643238,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.7293294667147184,0.75,0,0,0,0,1,0,2,0.9255131469260203,1,1.0,False,0,0
41,2200,7,0,7.696667081526462,2.0794415416798357,0.0,2.0794415416798357,0.0,7.696667081526462,6.396929655216146,3.258096538021482,6.810142450115136,7.696667081526462,2.0794415416798357,0.0,2.0794415416798357,0.0,7.696667081526462,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8189195531524088,0.75,0,0,0,0,1,0,2,0.9379466341070567,1,1.0,False,0,1
42,153,0,0,5.0369526024136295,0.0,0.0,0.0,0.0,5.0369526024136295,6.082218910376446,3.4330189939851112,6.502790045915623,5.0369526024136295,0.0,0.0,0.0,0.0,5.0369526024136295,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8363552831454442,0.5727923627684964,1,0,0,0,1,0,2,0.9338883746437978,1,1.0,True,0,0
43,95,0,0,4.564348191467836,0.0,0.0,0.0,0.0,4.564348191467836,3.871201010907891,3.258096538021482,6.740519359606223,4.564348191467836,0.0,0.0,0.0,0.0,4.564348191467836,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.8189195531524088,0.75,0,0,0,1,0,0,2,0.5734671370728,0,1.0,False,0,1
44,22,0,0,3.1354942159291497,0.0,0.0,0.0,0.0,3.1354942159291497,6.803505257608338,3.4339872044851463,7.104144092987527,3.1354942159291497,0.0,0.0,0.0,0.0,3.1354942159291497,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8713849740679873,0.75,1,0,0,0,0,1,2,0.9563350374523074,0,1.0,False,0,0
45,4197,11,3,8.342363500380579,2.4849066497880004,1.3862943611198906,2.4849066497880004,1.3862943611198906,8.342363500380579,5.288267030694535,3.258096538021482,6.113682179832232,8.342363500380579,2.4849066497880004,1.3862943611198906,2.4849066497880004,1.3862943611198906,8.342363500380579,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.7528783966342284,0.75,0,0,0,0,1,0,2,0.8635763377973702,1,1.0,False,0,1
46,175,5,0,5.170483995038151,1.791759469228055,0.0,1.791759469228055,0.0,5.170483995038151,4.969813299576001,3.4330189939851112,8.0323601479245,5.170483995038151,1.791759469228055,0.0,1.791759469228055,0.0,5.170483995038151,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8853456309397167,0.5234375,1,1,0,0,1,0,2,0.6179545815115686,1,1.0,False,0,0
47,270,3,0,5.602118820879701,1.3862943611198906,0.0,1.3862943611198906,0.0,5.602118820879701,4.795790545596741,3.258096538021482,6.569481420414296,5.602118820879701,1.3862943611198906,0.0,1.3862943611198906,0.0,5.602118820879701,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.8147455117496272,0.8,0,0,0,0,1,0,2,0.7289009937343605,1,1.0,True,0,1
48,105,0,0,4.663439094112067,0.0,0.0,0.0,0.0,4.663439094112067,4.9344739331306915,3.258096538021482,6.748759547491679,4.663439094112067,0.0,0.0,0.0,0.0,4.663439094112067,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8189195531524088,0.75,0,0,0,0,1,0,1,0.7300857351793172,1,0.4,False,0,1
49,72657,85,17,11.193518779935308,4.454347296253507,2.8903717578961645,4.023594781085251,1.732867951399863,11.193518779935308,4.948759890378168,3.258096538021482,6.251903883165888,11.193518779935308,4.454347296253507,2.8903717578961645,4.023594781085251,1.732867951399863,11.193518779935308,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.8189195531524088,0.75,0,0,0,0,1,0,2,0.790296367161129,1,1.0,False,0,1
50,176,3,0,5.176149732573829,1.3862943611198906,0.0,1.3862943611198906,0.0,5.176149732573829,4.248495242049359,3.258096538021482,6.660575149839686,5.176149732573829,1.3862943611198906,0.0,1.3862943611198906,0.0,5.176149732573829,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.8189195531524088,0.75,0,0,0,0,1,0,2,0.6369008888463633,0,1.0,False,0,1
51,24,0,0,3.218875824868201,0.0,0.0,0.0,0.0,3.218875824868201,2.995732273553991,3.109953417644014,5.7899601708972535,3.218875824868201,0.0,0.0,0.0,0.0,3.218875824868201,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7293294667147184,0.75,0,0,0,1,0,0,1,0.5165091113186991,0,0.4,False,0,0
52,40,0,0,3.713572066704308,0.0,0.0,0.0,0.0,3.713572066704308,6.740519359606223,2.772588722239781,6.71901315438526,3.713572066704308,0.0,0.0,0.0,0.0,3.713572066704308,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.8189195531524088,0.75,0,0,0,0,0,1,2,1.0017099394750721,0,1.0,True,0,0
53,5,0,0,1.791759469228055,0.0,0.0,0.0,0.0,1.791759469228055,6.068425588244111,3.258096538021482,6.5638555265321274,1.791759469228055,0.0,0.0,0.0,0.0,1.791759469228055,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8189195531524088,0.75,0,0,0,0,1,0,2,0.9231151435792744,1,1.0,False,0,1
54,12084,57,6,9.399720293137584,4.060443010546419,1.9459101490553132,4.023594781085251,1.732867951399863,9.399720293137584,6.07993319509559,3.4339872044851463,5.560681631015528,9.399720293137584,4.060443010546419,1.9459101490553132,4.023594781085251,1.732867951399863,9.399720293137584,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7293294667147184,0.75,0,0,0,0,1,0,2,1.0914163827357743,1,1.0,False,0,0
55,217061,313,10,12.287938305999758,5.749392985908253,2.3978952727983707,4.023594781085251,1.732867951399863,11.21930989847643,5.4638318050256105,3.258096538021482,7.067319848653476,12.287938305999758,5.749392985908253,2.3978952727983707,4.023594781085251,1.732867951399863,11.21930989847643,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.837122695296838,0.5660377358490566,1,0,0,0,1,0,2,0.7720199061040253,1,1.0,False,0,1
56,79428,949,58,11.282618819846302,6.856461984594587,4.07753744390572,4.023594781085251,1.732867951399863,11.21930989847643,5.71042701737487,3.4330189939851112,7.659171367666058,11.282618819846302,6.856461984594587,4.07753744390572,4.023594781085251,1.732867951399863,11.21930989847643,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.8900041254883724,0.5625,1,1,0,0,1,0,2,0.7445950473150936,1,1.0,True,0,0
57,36252,75,12,10.498277415479205,4.330733340286331,2.5649493574615367,4.023594781085251,1.732867951399863,10.498277415479205,5.293304824724492,3.258096538021482,6.2766434893416445,10.498277415479205,4.330733340286331,2.5649493574615367,4.023594781085251,1.732867951399863,10.498277415479205,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8189195531524088,0.75,0,0,0,0,1,0,2,0.8419922067632346,1,1.0,True,0,1
58,2575,18,15,7.853993087224244,2.9444389791664403,2.772588722239781,2.9444389791664403,1.732867951399863,7.853993087224244,4.795790545596741,3.258096538021482,6.274762021241939,7.853993087224244,2.9444389791664403,2.772588722239781,2.9444389791664403,1.732867951399863,7.853993087224244,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7817173031017021,0.75,0,0,0,0,1,0,2,0.7630822820955502,1,1.0,True,0,1
59,101,1,0,4.624972813284271,0.6931471805599453,0.0,0.6931471805599453,0.0,4.624972813284271,5.049856007249537,3.4330189939851112,5.793013608384144,4.624972813284271,0.6931471805599453,0.0,0.6931471805599453,0.0,4.624972813284271,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7293294667147184,0.75,0,0,0,0,1,0,2,0.8702126770741239,1,1.0,True,0,0
60,9428,27,93,9.151545325465678,3.332204510175204,4.543294782270004,3.332204510175204,1.732867951399863,9.151545325465678,5.017279836814924,3.4330189939851112,5.934894195619588,9.151545325465678,3.332204510175204,4.543294782270004,3.332204510175204,1.732867951399863,9.151545325465678,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.7714663468506817,0.5625,0,0,0,0,1,0,2,0.8439645301865653,1,1.0,False,0,0
61,8598,34,18,9.059401196410896,3.5553480614894135,2.9444389791664403,3.5553480614894135,1.732867951399863,9.059401196410896,4.51085950651685,2.7186603802142257,5.998936561946683,9.059401196410896,3.5553480614894135,2.9444389791664403,3.5553480614894135,1.732867951399863,9.059401196410896,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.7472578742342564,0.8181818181818182,0,0,0,0,1,0,2,0.7506918170984137,0,1.0,True,0,0
62,49,0,0,3.912023005428146,0.0,0.0,0.0,0.0,3.912023005428146,5.6240175061873385,3.431403223719222,6.386879319362645,3.912023005428146,0.0,0.0,0.0,0.0,3.912023005428146,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7817173031017021,0.75,0,0,0,0,1,0,2,0.8791814297893756,1,1.0,False,0,0
63,14651,10,7,9.592332123898704,2.3978952727983707,2.0794415416798357,2.3978952727983707,1.732867951399863,9.592332123898704,3.258096538021482,2.772588722239781,6.395261598115449,9.592332123898704,2.3978952727983707,2.0794415416798357,2.3978952727983707,1.732867951399863,9.592332123898704,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7817173031017021,0.75,0,0,0,1,0,0,2,0.5086594026042709,0,1.0,False,0,0
64,734,0,1,6.5998704992128365,0.0,0.6931471805599453,0.0,0.6931471805599453,6.5998704992128365,5.948034989180646,3.4330189939851112,6.593044534142437,6.5998704992128365,0.0,0.6931471805599453,0.0,0.6931471805599453,6.5998704992128365,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8189195531524088,0.75,0,0,0,0,1,0,1,0.900801888950631,1,0.6,False,0,0
65,252,0,0,5.53338948872752,0.0,0.0,0.0,0.0,5.53338948872752,4.143134726391533,2.4849066497880004,6.2766434893416445,5.53338948872752,0.0,0.0,0.0,0.0,5.53338948872752,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7528783966342284,0.75,0,0,0,0,1,0,1,0.6590376459895952,0,0.6,False,0,0
66,49,2,0,3.912023005428146,1.0986122886681098,0.0,1.0986122886681098,0.0,3.912023005428146,7.554334823725748,2.5649493574615367,5.351858133476067,3.912023005428146,1.0986122886681098,0.0,1.0986122886681098,0.0,3.912023005428146,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7398569408654458,0.565,0,0,0,0,0,1,1,1.408902405783778,0,0.4,False,0,0
67,1013,30,2,6.921658184151129,3.4339872044851463,1.0986122886681098,3.4339872044851463,1.0986122886681098,6.921658184151129,3.8501476017100584,3.258096538021482,6.748759547491679,6.921658184151129,3.4339872044851463,1.0986122886681098,3.4339872044851463,1.0986122886681098,6.921658184151129,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8003156420739824,0.5625,0,0,0,1,0,0,1,0.5696529924842394,0,0.4,False,0,1
68,4461,0,4,8.403352374992478,0.0,1.6094379124341005,0.0,1.6094379124341005,8.403352374992478,2.3978952727983707,3.4339872044851463,6.703188113240863,8.403352374992478,0.0,1.6094379124341005,0.0,1.6094379124341005,8.403352374992478,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8189195531524088,0.75,0,0,0,1,0,0,1,0.357191729525476,0,0.4,False,0,0
69,7,0,0,2.0794415416798357,0.0,0.0,0.0,0.0,2.0794415416798357,5.262690188904886,3.431403223719222,7.470793774195062,2.0794415416798357,0.0,0.0,0.0,0.0,2.0794415416798357,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.9425024075576036,0.5625,1,1,0,0,1,0,2,0.7034935526572719,1,1.0,False,0,0
70,7319,7,1,8.898365606955357,2.0794415416798357,0.6931471805599453,2.0794415416798357,0.6931471805599453,8.898365606955357,3.8918202981106265,2.3978952727983707,5.41164605185504,8.898365606955357,2.0794415416798357,0.6931471805599453,2.0794415416798357,0.6931471805599453,8.898365606955357,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.7293294667147184,0.75,0,0,0,1,0,0,2,0.7178300207884325,0,1.0,False,0,0
71,59,1,0,4.0943445622221,0.6931471805599453,0.0,0.6931471805599453,0.0,4.0943445622221,4.804021044733257,3.4330189939851112,6.7912214627261855,4.0943445622221,0.6931471805599453,0.0,0.6931471805599453,0.0,4.0943445622221,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7817173031017021,0.75,0,0,0,0,1,0,2,0.7063468041823806,1,1.0,True,0,0
72,176,2,0,5.176149732573829,1.0986122886681098,0.0,1.0986122886681098,0.0,5.176149732573829,5.214935757608986,3.4330189939851112,7.7406644019172415,5.176149732573829,1.0986122886681098,0.0,1.0986122886681098,0.0,5.176149732573829,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9425024075576036,0.5625,1,1,0,0,1,0,2,0.67283725461252,1,1.0,False,0,0
73,426,2,2,6.056784013228625,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,6.056784013228625,6.089044875446846,3.258096538021482,8.423980809694058,6.056784013228625,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,6.056784013228625,1,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9425024075576036,0.5625,1,1,0,0,1,0,2,0.7219657019432708,1,1.0,False,0,1
74,140,0,0,4.948759890378168,0.0,0.0,0.0,0.0,4.948759890378168,5.117993812416755,2.772588722239781,5.765191102784844,4.948759890378168,0.0,0.0,0.0,0.0,4.948759890378168,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.7952749275047448,0.6081081081081081,0,0,0,0,1,0,2,0.886203369088309,1,1.0,False,0,0
75,95,0,0,4.564348191467836,0.0,0.0,0.0,0.0,4.564348191467836,4.007333185232471,3.258096538021482,8.724695046740491,4.564348191467836,0.0,0.0,0.0,0.0,4.564348191467836,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.9425024075576036,0.5625,1,1,0,1,0,0,2,0.45878341073027845,0,1.0,False,0,1
76,3,0,0,1.3862943611198906,0.0,0.0,0.0,0.0,1.3862943611198906,5.043425116919247,3.4330189939851112,7.175489713624222,1.3862943611198906,0.0,0.0,0.0,0.0,1.3862943611198906,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8374271311790901,0.5633802816901409,1,0,0,0,1,0,2,0.7018902424084664,1,1.0,False,0,0
77,11453,214,11,9.346094292953802,5.3706380281276624,2.4849066497880004,4.023594781085251,1.732867951399863,9.346094292953802,8.283241441385425,3.4330189939851112,5.991464547107982,9.346094292953802,5.3706380281276624,2.4849066497880004,4.023594781085251,1.732867951399863,9.346094292953802,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7149261348746005,0.6,0,0,0,0,0,1,2,1.3802033447614046,0,1.0,False,0,0
78,160051,358,0,11.983254041414904,5.883322388488279,0.0,4.023594781085251,0.0,11.21930989847643,4.465908118654584,3.4330189939851112,6.520621127558696,11.983254041414904,5.883322388488279,0.0,4.023594781085251,0.0,11.21930989847643,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.7817173031017021,0.75,0,0,0,0,1,0,2,0.6838412505372284,0,1.0,True,0,0
79,11,0,0,2.4849066497880004,0.0,0.0,0.0,0.0,2.4849066497880004,2.772588722239781,3.4330189939851112,7.126890808898808,2.4849066497880004,0.0,0.0,0.0,0.0,2.4849066497880004,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8189195531524088,0.75,0,0,0,1,0,0,1,0.3884869190912534,0,0.4,False,0,0
80,15,0,0,2.772588722239781,0.0,0.0,0.0,0.0,2.772588722239781,4.727387818712341,3.258096538021482,6.851184927493743,2.772588722239781,0.0,0.0,0.0,0.0,2.772588722239781,0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.8189195531524088,0.75,0,0,0,0,1,0,1,0.6890045770037514,0,0.4,False,0,1
81,84,0,0,4.442651256490317,0.0,0.0,0.0,0.0,4.442651256490317,2.772588722239781,3.431403223719222,6.825460036255307,4.442651256490317,0.0,0.0,0.0,0.0,4.442651256490317,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.8189195531524088,0.75,0,0,0,1,0,0,2,0.40561845253047485,0,1.0,False,0,0
82,62207,89,44,11.03823888782011,4.499809670330265,3.80666248977032,4.023594781085251,1.732867951399863,11.03823888782011,5.846438775057725,3.4339872044851463,5.908082938168931,11.03823888782011,4.499809670330265,3.80666248977032,4.023594781085251,1.732867951399863,11.03823888782011,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.7202778916097156,0.7516778523489933,0,0,0,0,1,0,2,0.9878940251666407,1,1.0,True,0,0
83,1797,0,0,7.494430215031565,0.0,0.0,0.0,0.0,7.494430215031565,2.70805020110221,3.4330189939851112,6.784457062637643,7.494430215031565,0.0,0.0,0.0,0.0,7.494430215031565,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.7293294667147184,0.75,0,0,0,1,0,0,1,0.39856756413895583,0,0.4,True,0,0
84,17,0,0,2.8903717578961645,0.0,0.0,0.0,0.0,2.8903717578961645,2.9444389791664403,3.4339872044851463,6.786716950605081,2.8903717578961645,0.0,0.0,0.0,0.0,2.8903717578961645,1,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.7528783966342284,0.75,0,0,0,1,0,0,2,0.43321488897728927,0,1.0,False,0,0
85,117936,288,60,11.677905862568268,5.666426688112432,4.110873864173311,4.023594781085251,1.732867951399863,11.21930989847643,5.5053315359323625,3.4339872044851463,6.650279048587422,11.677905862568268,5.666426688112432,4.110873864173311,4.023594781085251,1.732867951399863,11.21930989847643,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.7817173031017021,0.75,0,0,0,0,1,0,2,0.8265917232251684,1,1.0,True,0,0
86,13,0,0,2.6390573296152584,0.0,0.0,0.0,0.0,2.6390573296152584,3.044522437723423,3.4330189939851112,6.815639990074331,2.6390573296152584,0.0,0.0,0.0,0.0,2.6390573296152584,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8189195531524088,0.75,0,0,0,1,0,0,1,0.4460420476542403,0,0.4,False,0,0
87,19,0,0,2.995732273553991,0.0,0.0,0.0,0.0,2.995732273553991,5.869296913133774,3.4330189939851112,6.968850378341948,2.995732273553991,0.0,0.0,0.0,0.0,2.995732273553991,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.8900041254883724,0.5625,1,1,0,0,1,0,2,0.8410119998199784,1,1.0,False,0,0
88,24354,10,8,10.100492446240644,2.3978952727983707,2.1972245773362196,2.3978952727983707,1.732867951399863,10.100492446240644,5.552959584921617,3.431403223719222,8.043984431221553,10.100492446240644,2.3978952727983707,2.1972245773362196,2.3978952727983707,1.732867951399863,10.100492446240644,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.8900041254883724,0.5625,1,1,0,0,1,0,2,0.6894673850368241,1,1.0,False,0,0
89,99,1,0,4.605170185988092,0.6931471805599453,0.0,0.6931471805599453,0.0,4.605170185988092,4.59511985013459,3.258096538021482,7.795234929002173,4.605170185988092,0.6931471805599453,0.0,0.6931471805599453,0.0,4.605170185988092,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8672083845431291,0.8,1,0,0,0,1,0,1,0.5887228112840459,0,0.4,False,0,1
90,266,6,3,5.58724865840025,1.9459101490553132,1.3862943611198906,1.9459101490553132,1.3862943611198906,5.58724865840025,6.082218910376446,3.4330189939851112,7.880804344674901,5.58724865840025,1.9459101490553132,1.3862943611198906,1.9459101490553132,1.3862943611198906,5.58724865840025,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.8900041254883724,0.5625,1,1,0,0,1,0,2,0.770798342564535,1,1.0,True,0,0
91,14,0,0,2.70805020110221,0.0,0.0,0.0,0.0,2.70805020110221,3.9318256327243257,3.4330189939851112,6.968850378341948,2.70805020110221,0.0,0.0,0.0,0.0,2.70805020110221,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.8265378138302576,0.6666666666666666,1,0,0,1,0,0,2,0.5633915931091302,0,1.0,True,0,0
92,517,12,11,6.249975242259483,2.5649493574615367,2.4849066497880004,2.5649493574615367,1.732867951399863,6.249975242259483,7.1891677384203225,3.4330189939851112,7.351799869057777,6.249975242259483,2.5649493574615367,2.4849066497880004,2.5649493574615367,1.732867951399863,6.249975242259483,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.8900041254883724,0.5625,1,1,0,0,0,1,2,0.9765502820359135,0,1.0,True,0,0
93,3622,13,8,8.195057690895077,2.6390573296152584,2.1972245773362196,2.6390573296152584,1.732867951399863,8.195057690895077,4.553876891600541,3.417726683613366,6.825460036255307,8.195057690895077,2.6390573296152584,2.1972245773362196,2.6390573296152584,1.732867951399863,8.195057690895077,1,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8189195531524088,0.75,0,0,0,0,1,0,2,0.6662136662999651,0,1.0,False,0,0
94,6426374,10012,1036,15.67592117363126,9.211639527707804,6.9440872082295275,4.023594781085251,1.732867951399863,11.21930989847643,5.1647859739235145,3.8323302365188976,5.662960480135946,15.67592117363126,9.211639527707804,6.9440872082295275,4.023594781085251,1.732867951399863,11.21930989847643,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7293294667147184,0.75,0,0,0,0,1,0,2,0.9104216382271971,1,1.0,True,0,0
95,105,0,0,4.663439094112067,0.0,0.0,0.0,0.0,4.663439094112067,2.1972245773362196,3.431403223719222,7.161622002939187,4.663439094112067,0.0,0.0,0.0,0.0,4.663439094112067,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8375788139770532,0.5620608899297423,1,0,0,1,0,0,2,0.30637763346084307,0,1.0,False,0,0
96,476,3,0,6.1675164908883415,1.3862943611198906,0.0,1.3862943611198906,0.0,6.1675164908883415,4.3694478524670215,2.9444389791664403,5.049856007249537,6.1675164908883415,1.3862943611198906,0.0,1.3862943611198906,0.0,6.1675164908883415,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.7293294667147184,0.75,0,0,0,0,1,0,2,0.8635518177210322,0,1.0,False,0,0
97,114,0,0,4.74493212836325,0.0,0.0,0.0,0.0,4.74493212836325,4.51085950651685,3.4339872044851463,6.794586580876499,4.74493212836325,0.0,0.0,0.0,0.0,4.74493212836325,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8189195531524088,0.75,0,0,0,0,1,0,2,0.6629145581296735,0,1.0,True,0,0
98,42,0,0,3.7612001156935624,0.0,0.0,0.0,0.0,3.7612001156935624,2.4849066497880004,3.4339872044851463,7.421775793644647,3.7612001156935624,0.0,0.0,0.0,0.0,3.7612001156935624,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.8900041254883724,0.5625,1,1,0,1,0,0,1,0.33436243487229417,0,0.4,False,0,0
99,58,0,0,4.07753744390572,0.0,0.0,0.0,0.0,4.07753744390572,4.418840607796598,3.258096538021482,8.468423027046809,4.07753744390572,0.0,0.0,0.0,0.0,4.07753744390572,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.9425024075576036,0.5625,1,1,0,0,1,0,1,0.521186616154934,0,0.4,False,0,1
100,25,0,0,3.258096538021482,0.0,0.0,0.0,0.0,3.258096538021482,3.784189633918261,2.772588722239781,6.220590170099739,3.258096538021482,0.0,0.0,0.0,0.0,3.258096538021482,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.7293294667147184,0.75,0,0,0,1,0,0,2,0.607356531340864,0,1.0,True,0,0
101,30,0,0,3.4339872044851463,0.0,0.0,0.0,0.0,3.4339872044851463,5.043425116919247,3.4339872044851463,7.0630481633881725,3.4339872044851463,0.0,0.0,0.0,0.0,3.4339872044851463,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8265378138302576,0.6666666666666666,1,0,0,0,1,0,2,0.7130483209523794,1,1.0,False,0,0
102,1117,12,0,7.0192966537150445,2.5649493574615367,0.0,2.5649493574615367,0.0,7.0192966537150445,5.805134968916488,3.431403223719222,6.359573868672378,7.0192966537150445,2.5649493574615367,0.0,2.5649493574615367,0.0,7.0192966537150445,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8189195531524088,0.75,0,0,0,0,1,0,1,0.9113851395095703,1,0.4,False,0,0
103,14,0,0,2.70805020110221,0.0,0.0,0.0,0.0,2.70805020110221,5.497168225293202,3.4330189939851112,6.639875833826536,2.70805020110221,0.0,0.0,0.0,0.0,2.70805020110221,1,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8189195531524088,0.75,0,0,0,0,1,0,2,0.8266572734080613,1,1.0,False,0,0
104,1697,3,0,7.437206366871292,1.3862943611198906,0.0,1.3862943611198906,0.0,7.437206366871292,4.219507705176107,3.431403223719222,7.848153086199526,7.437206366871292,1.3862943611198906,0.0,1.3862943611198906,0.0,7.437206366871292,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8900041254883724,0.5625,1,1,0,0,1,0,2,0.5369592140660124,0,1.0,False,0,0
105,21,0,0,3.091042453358316,0.0,0.0,0.0,0.0,3.091042453358316,3.1354942159291497,3.4330189939851112,6.246106765481563,3.091042453358316,0.0,0.0,0.0,0.0,3.091042453358316,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7636022569985758,1.7647058823529411,0,0,0,1,0,0,2,0.5011893711963843,0,1.0,True,0,0
106,17,0,0,2.8903717578961645,0.0,0.0,0.0,0.0,2.8903717578961645,4.07753744390572,3.4330189939851112,6.776506992372183,2.8903717578961645,0.0,0.0,0.0,0.0,2.8903717578961645,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.8189195531524088,0.75,0,0,0,1,0,0,1,0.6008300659660031,0,0.4,False,0,0
