likes_log,likes_log_scaled,likes_log_minmax,likes_log_zscore,likes_log_win,likes_log_win_scaled,likes_log_win_minmax,likes_log_win_zscore,comments_log_minmax,comments_log_scaled,comments_log,comments_log_zscore,comments_log_win_scaled,comments_log_win_minmax,comments_log_win,comments_log_win_zscore,duration_log_minmax,duration_log_zscore,duration_log,duration_log_scaled,has_description,comments,views,views_log
0.0,0.0,0.0,-0.7024932623966749,0.0,0.0,0.0,-0.8086958190850739,0.0,0.0,0.0,-0.44929659337524885,0.0,0.0,0.0,-0.5568030080936498,0.3519898170371431,-0.6132192792113775,4.02535169073515,0.3961994981640768,1,0,242,5.493061443340548
0.0,0.0,0.0,-0.7024932623966749,0.0,0.0,0.0,-0.8086958190850739,0.0,0.0,0.0,-0.44929659337524885,0.0,0.0,0.0,-0.5568030080936498,0.5635644206066744,1.0212503672616517,6.028278520230698,0.5933396900464347,1,0,41,3.737669618283368
0.6931471805599453,0.05082634211313828,0.05082634211313828,-0.2617511594924925,0.6931471805599453,0.1722706232293572,0.1722706232293572,-0.24784458627122652,0.0,0.0,0.0,-0.44929659337524885,0.0,0.0,0.0,-0.5568030080936498,0.4747386382208208,0.3350477574754359,5.187385805840755,0.5105739351391216,0,0,119,4.787491742782046
0.0,0.0,0.0,-0.7024932623966749,0.0,0.0,0.0,-0.8086958190850739,0.0,0.0,0.0,-0.44929659337524885,0.0,0.0,0.0,-0.5568030080936498,0.5393548948366909,0.8342253918678508,5.799092654460526,0.5707818287759682,0,0,3,1.3862943611198906
0.0,0.0,0.0,-0.7024932623966749,0.0,0.0,0.0,-0.8086958190850739,0.0,0.0,0.0,-0.44929659337524885,0.0,0.0,0.0,-0.5568030080936498,0.5944609102213173,1.259933903024993,6.320768294250582,0.6221283054490404,1,0,132,4.890349128221754
1.791759469228055,0.13138418841128693,0.13138418841128693,0.4368085460996215,1.791759469228055,0.4453131010237513,0.4453131010237513,0.6410835862219524,0.1655925676293755,0.1655925676293755,1.6094379124341005,1.0902165060520694,0.9287712379549451,0.9287712379549451,1.6094379124341005,2.1221294503130492,0.36102375660753716,-0.5434297120007358,4.110873864173311,0.40461710854979505,1,4,501,6.218600119691729
1.0986122886681098,0.08055784629814867,0.08055784629814867,-0.003933556804560776,1.0986122886681098,0.27304247779439417,0.27304247779439417,0.08023235340810513,0.0,0.0,0.0,-0.44929659337524885,0.0,0.0,0.0,-0.5568030080936498,0.3770594382505397,-0.41954983954062286,4.2626798770413155,0.4195587759462178,1,0,18,2.9444389791664403
1.791759469228055,0.13138418841128693,0.13138418841128693,0.4368085460996215,1.791759469228055,0.4453131010237513,0.4453131010237513,0.6410835862219524,0.0,0.0,0.0,-0.44929659337524885,0.0,0.0,0.0,-0.5568030080936498,0.5310330566371245,0.7699369956682531,5.720311776607412,0.563027737539128,1,0,652,6.481577129276431
0.0,0.0,0.0,-0.7024932623966749,0.0,0.0,0.0,-0.8086958190850739,0.0,0.0,0.0,-0.44929659337524885,0.0,0.0,0.0,-0.5568030080936498,0.3770594382505397,-0.41954983954062286,4.2626798770413155,0.4195587759462178,1,0,3,1.3862943611198906
4.564348191467836,0.33468955686384005,0.33468955686384005,2.199776957716351,4.023594781085251,1.0,1.0,2.446944767221639,0.35331761107646964,0.35331761107646964,3.4339872044851463,2.8354950992568497,1.0,1.0,1.732867951399863,2.3275805181505755,0.5847155219174534,1.1846482065991255,6.2285110035911835,0.6130477840264374,1,30,79054,11.277899091744246
0.0,0.0,0.0,-0.7024932623966749,0.0,0.0,0.0,-0.8086958190850739,0.0,0.0,0.0,-0.44929659337524885,0.0,0.0,0.0,-0.5568030080936498,0.1323327565055146,-2.3101280386525707,1.9459101490553132,0.1915282647979752,1,0,1307,7.176254532017144
1.0986122886681098,0.08055784629814867,0.08055784629814867,-0.003933556804560776,1.0986122886681098,0.27304247779439417,0.27304247779439417,0.08023235340810513,0.071316837069155,0.071316837069155,0.6931471805599453,0.2137356093950099,0.4,0.4,0.6931471805599453,0.5969504024040405,0.6003719748630804,1.3055984372947056,6.376726947898627,0.6276360951272246,1,1,147,4.997212273764115
0.6931471805599453,0.05082634211313828,0.05082634211313828,-0.2617511594924925,0.6931471805599453,0.1722706232293572,0.1722706232293572,-0.24784458627122652,0.0,0.0,0.0,-0.44929659337524885,0.0,0.0,0.0,-0.5568030080936498,0.40210810267043284,-0.22604229663011768,4.499809670330265,0.44289852668577984,0,0,84,4.442651256490317
0.0,0.0,0.0,-0.7024932623966749,0.0,0.0,0.0,-0.8086958190850739,0.0,0.0,0.0,-0.44929659337524885,0.0,0.0,0.0,-0.5568030080936498,0.40892548202926066,-0.17337624199736534,4.564348191467836,0.44925079889737574,0,0,20,3.044522437723423
3.9889840465642745,0.2924998810075843,0.2924998810075843,1.8339279572838496,3.9889840465642745,0.9913980566125397,0.9913980566125397,2.4189399312083104,0.14263367413831,0.14263367413831,1.3862943611198906,0.8767678121652687,0.8,0.8,1.3862943611198906,1.7507038129017307,0.31905568814937113,-0.8676441160864864,3.713572066704308,0.3655122588694043,1,3,34493,10.448540674851346
0.0,0.0,0.0,-0.7024932623966749,0.0,0.0,0.0,-0.8086958190850739,0.071316837069155,0.071316837069155,0.6931471805599453,0.2137356093950099,0.4,0.4,0.6931471805599453,0.5969504024040405,0.29928002424710265,-1.0204163384694425,3.5263605246161616,0.34708576480763936,1,1,2869,7.962067308753666
0.0,0.0,0.0,-0.7024932623966749,0.0,0.0,0.0,-0.8086958190850739,0.0,0.0,0.0,-0.44929659337524885,0.0,0.0,0.0,-0.5568030080936498,0.5282253772707395,0.74824693162483,5.6937321388027,0.5604116085723478,0,0,20,3.044522437723423
1.0986122886681098,0.08055784629814867,0.08055784629814867,-0.003933556804560776,1.0986122886681098,0.27304247779439417,0.27304247779439417,0.08023235340810513,0.0,0.0,0.0,-0.44929659337524885,0.0,0.0,0.0,-0.5568030080936498,0.4546500912674274,0.1798584309536483,4.997212273764115,0.4918559040795562,1,0,298,5.700443573390687
1.3862943611198906,0.10165268422627656,0.10165268422627656,0.17899094341168983,1.3862943611198906,0.3445412464587144,0.3445412464587144,0.3130066465426209,0.0,0.0,0.0,-0.44929659337524885,0.0,0.0,0.0,-0.5568030080936498,0.24322832020679683,-1.4534305440560853,2.995732273553991,0.2948581179000673,0,0,439,6.0867747269123065
7.543273346705446,0.5531249387220314,0.5531249387220314,4.093945720334647,4.023594781085251,1.0,1.0,2.446944767221639,0.6932780469741252,0.6932780469741252,6.738152494595957,5.996105215061452,1.0,1.0,1.732867951399863,2.3275805181505755,0.5083241096470033,0.5945043873470934,5.5053315359323625,0.5418680799453113,1,843,931811,13.744886356581974
1.3862943611198906,0.10165268422627656,0.10165268422627656,0.17899094341168983,1.3862943611198906,0.3445412464587144,0.3445412464587144,0.3130066465426209,0.0,0.0,0.0,-0.44929659337524885,0.0,0.0,0.0,-0.5568030080936498,0.5100279000887621,0.6076666181348277,5.521460917862246,0.543455631423366,1,0,282,5.645446897643238
2.0794415416798357,0.15247902633941482,0.15247902633941482,0.6197330463158721,2.0794415416798357,0.5168118696880716,0.5168118696880716,0.8738578793564682,0.0,0.0,0.0,-0.44929659337524885,0.0,0.0,0.0,-0.5568030080936498,0.6025060417340165,1.3220846670464836,6.396929655216146,0.6296245679653073,1,0,2200,7.696667081526462
0.0,0.0,0.0,-0.7024932623966749,0.0,0.0,0.0,-0.8086958190850739,0.0,0.0,0.0,-0.44929659337524885,0.0,0.0,0.0,-0.5568030080936498,0.5692622905904455,1.0652679165369507,6.082218910376446,0.5986488300044932,1,0,153,5.0369526024136295
0.0,0.0,0.0,-0.7024932623966749,0.0,0.0,0.0,-0.8086958190850739,0.0,0.0,0.0,-0.44929659337524885,0.0,0.0,0.0,-0.5568030080936498,0.3357064618520512,-0.7390124951444293,3.871201010907891,0.3810270544420086,1,0,95,4.564348191467836
0.0,0.0,0.0,-0.7024932623966749,0.0,0.0,0.0,-0.8086958190850739,0.0,0.0,0.0,-0.44929659337524885,0.0,0.0,0.0,-0.5568030080936498,0.6454537274060069,1.65386687262705,6.803505257608338,0.6696422017050624,1,0,22,3.1354942159291497
2.4849066497880004,0.18221053052442523,0.18221053052442523,0.877550649003804,2.4849066497880004,0.6175837242531086,0.6175837242531086,1.2019348190358,0.14263367413831,0.14263367413831,1.3862943611198906,0.8767678121652687,0.8,0.8,1.3862943611198906,1.7507038129017307,0.4853949961275262,0.41737093448537815,5.288267030694535,0.5205032764071751,1,3,4197,8.342363500380579
1.791759469228055,0.13138418841128693,0.13138418841128693,0.4368085460996215,1.791759469228055,0.4453131010237513,0.4453131010237513,0.6410835862219524,0.0,0.0,0.0,-0.44929659337524885,0.0,0.0,0.0,-0.5568030080936498,0.45175586317247396,0.1574997551420865,4.969813299576001,0.48915913106254844,1,0,175,5.170483995038151
