,views,likes,comments,duration_log,bitrate_log,height_log,width_log,frame rate_log,views_log,likes_log,comments_log,likes_log_win,comments_log_win,duration_log_scaled,duration_log_minmax,duration_log_zscore,height_log_scaled,height_log_minmax,height_log_zscore,width_log_scaled,width_log_minmax,width_log_zscore,frame rate_log_scaled,frame rate_log_minmax,frame rate_log_zscore,views_log_scaled,views_log_minmax,views_log_zscore,likes_log_scaled,likes_log_minmax,likes_log_zscore,comments_log_scaled,comments_log_minmax,comments_log_zscore,likes_log_win_scaled,likes_log_win_minmax,likes_log_win_zscore,comments_log_win_scaled,comments_log_win_minmax,comments_log_win_zscore,has_description,has_hashtags,is_h264,cat_Comedy,cat_Education,cat_Entertainment,cat_Film & Animation,cat_Gaming,cat_Howto & Style,cat_Music,cat_News & Politics,cat_Nonprofits & Activis,cat_People & Blogs,cat_Pets & Animals,cat_Science & Technology,cat_Shows,cat_Sports,cat_Travel & Events,like_per_view_log,comment_per_view_log,engagement_rate_log,aspect_ratio,log_aspect_ratio,like_per_view_log_scaled,like_per_view_log_minmax,like_per_view_log_zscore,comment_per_view_log_scaled,comment_per_view_log_minmax,comment_per_view_log_zscore,engagement_rate_log_scaled,engagement_rate_log_minmax,engagement_rate_log_zscore,aspect_ratio_scaled,aspect_ratio_minmax,aspect_ratio_zscore,log_aspect_ratio_scaled,log_aspect_ratio_minmax,log_aspect_ratio_zscore
13416,25,0,0,4.454347296253507,7.189922170745808,6.75110146893676,6.175867270105761,3.258096538021482,3.258096538021482,0.0,0.0,0.0,0.0,0.4384238444273287,0.3973057885614135,-0.2631414404384701,0.8588563926371569,0.6499238613215498,0.4737360853093948,0.8155094675335451,0.5470241719680892,0.15080443246507683,0.7954964544543811,0.6699232400224203,-0.06626012732599898,0.16427979883871027,0.16427979883871027,-0.8447445263634713,0.0,0.0,-0.7024932623966749,0.0,0.0,-0.44929659337524885,0.0,0.0,-0.8086958190850739,0.0,0.0,-0.5568030080936498,1,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-3.258096538021482,-3.258096538021482,-2.5649493574615367,-0.5752341988309988,-0.5752341988309988,-2.1303169565851734,0.6998065417745168,0.6615609283906095,-inf,0.8357202011612896,0.8383823373222644,-1.6680492639144282,0.7312063935136859,0.7527684120700394,-0.964935527042068,0.32909629981306265,-0.9429325117112269,-0.964935527042068,0.32909629981306265,-0.9429325117112269
13417,860,2,0,3.4011973816621555,6.848005274576363,6.46302945692067,5.8888779583328805,3.258096538021482,6.7580945044277305,1.0986122886681098,0.0,1.0986122886681098,0.0,0.33476645006524,0.2860587013500101,-1.1225545469166336,0.8222086707508449,0.559027127073143,-0.00977030017862007,0.7776131704475308,0.4539781694313363,-0.41328618259437844,0.7954964544543811,0.6699232400224203,-0.06626012732599898,0.3407567555977252,0.3407567555977252,0.5697987108502168,0.08055784629814867,0.08055784629814867,-0.003933556804560776,0.0,0.0,-0.44929659337524885,0.27304247779439417,0.27304247779439417,0.08023235340810513,0.0,0.0,-0.5568030080936498,1,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,-5.6594822157596205,-6.7580945044277305,-5.37180014330784,-0.5741514985877894,-0.5741514985877894,-3.7004707469614746,0.5492307685170054,-0.9507234963819138,-inf,0.6592432444022747,-0.9724402890636255,-3.493412939664416,0.5473094572052075,-1.049176580649905,-0.9631193347295577,0.3297164169242579,-0.9379652151381178,-0.9631193347295577,0.3297164169242579,-0.9379652151381178
13418,62663,144,5,4.204692619390966,5.87493073085203,5.771441123130016,5.484796933490655,2.772588722239781,11.045542399047074,4.976733742420574,1.791759469228055,4.023594781085251,1.732867951399863,0.41385131877325615,0.37093408665567046,-0.46686979707276005,0.7342267222817858,0.3408069655728426,-1.1705473335896999,0.724255174396581,0.32296937391118097,-1.2075259137851115,0.676954925203449,0.4785925528524669,-1.7060745950892788,0.5569385259780582,0.5569385259780582,2.3025941245764407,0.3649285157503304,0.3649285157503304,2.4619949685973617,0.18435134949380616,0.18435134949380616,1.2646167875564158,1.0,1.0,2.446944767221639,1.0,1.0,2.3275805181505755,1,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,-6.0688086566265,-9.25378292981902,-6.0282625622321495,-0.286644189639361,-0.286644189639361,-3.9681101638975056,0.5235644851208585,-1.2255442598166515,-inf,0.5334056003353035,-2.263655059039113,-3.920326497036903,0.504299893515332,-1.470613008497928,-0.48083574093004355,0.4943863733510881,0.3810832282703213,-0.48083574093004355,0.4943863733510881,0.3810832282703213
13419,29,0,0,2.4849066497880004,6.1070228877422545,6.46302945692067,6.175867270105761,2.3978952727983707,3.4011973816621555,0.0,0.0,0.0,0.0,0.24457956553127422,0.18926842149763223,-1.870285001438558,0.8222086707508449,0.559027127073143,-0.00977030017862007,0.8155094675335451,0.5470241719680892,0.15080443246507683,0.5854698181602647,0.33093199450640015,-2.971610842700212,0.17149523200117125,0.17149523200117125,-0.7869095411565135,0.0,0.0,-0.7024932623966749,0.0,0.0,-0.44929659337524885,0.0,0.0,-0.8086958190850739,0.0,0.0,-0.5568030080936498,0,1,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,-3.4011973816621555,-3.4011973816621555,-2.70805020110221,-0.2871621868149088,-0.2871621868149088,-2.22388390592256,0.6908335890394558,0.5654833747046144,-inf,0.8285047679988288,0.764345081299081,-1.7611112404427263,0.7218308303874315,0.6609003833338546,-0.4817046633247991,0.49408969020714066,0.37870672045006676,-0.4817046633247991,0.49408969020714066,0.37870672045006676
13420,606,1,0,6.46302945692067,4.477336814478207,5.262690188904886,4.976733742420574,2.727199019940971,6.408528791059498,0.6931471805599453,0.0,0.6931471805599453,0.0,0.6361305108682228,0.6094883434016123,1.3760247900369675,0.6695048403592803,0.18027835974525716,-2.0244460639776567,0.6571665657361394,0.15824808630257178,-2.206147347347758,0.6658725810107352,0.4607052137634175,-1.859379419641318,0.32313094727593855,0.32313094727593855,0.42851982424716756,0.05082634211313828,0.05082634211313828,-0.2617511594924925,0.0,0.0,-0.44929659337524885,0.1722706232293572,0.1722706232293572,-0.24784458627122652,0.0,0.0,-0.5568030080936498,1,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-5.715381610499553,-6.408528791059498,-5.309916502391388,-0.2859564464843114,-0.2859564464843114,-3.7370207469653547,0.5457256694962099,-0.9882542122219006,-inf,0.6768690527240614,-0.7915826116444934,-3.453168495313596,0.5513638985846832,-1.0094484563609407,-0.4796820755097052,0.4947802785905378,0.3842385099271633,-0.4796820755097052,0.4947802785905378,0.3842385099271633
13421,228,0,0,3.610917912644224,6.492239835020471,6.343880434126331,5.771441123130016,3.4339872044851463,5.43372200355424,0.0,0.0,0.0,0.0,0.3554084151688219,0.3082120509130084,-0.9514140753404804,0.8070508627436273,0.5214314683172013,-0.2097526342573026,0.7621058988763474,0.4159034829606378,-0.6441136520600192,0.8384418981852877,0.7392388740603397,0.5278148808121357,0.2739792229211959,0.2739792229211959,0.03454635280786645,0.0,0.0,-0.7024932623966749,0.0,0.0,-0.44929659337524885,0.0,0.0,-0.8086958190850739,0.0,0.0,-0.5568030080936498,1,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-5.43372200355424,-5.43372200355424,-4.740574822994295,-0.5724393109963151,-0.5724393109963151,-3.552856702205316,0.5633867697119587,-0.7991486463915881,-inf,0.7260207770788041,-0.28723883655894666,-3.0829116844056372,0.5886655574693683,-0.6439418916694273,-0.9602471991031787,0.33069707323214054,-0.9301099074396185,-0.9602471991031787,0.33069707323214054,-0.9301099074396185
13422,56,0,0,6.206575926724928,6.720220155135295,6.8679744089702925,6.580639137284949,3.4330189939851112,4.04305126783455,0.0,0.0,0.0,0.0,0.6108888008830258,0.5823984601437019,1.1667482929312971,0.8737246437123266,0.6868013368413328,0.6698981921433438,0.8689586877707873,0.6782569483655825,0.9464020458583174,0.8382055000273586,0.7388573181424425,0.5245447262766386,0.20385879952402844,0.20385879952402844,-0.5275007978718035,0.0,0.0,-0.7024932623966749,0.0,0.0,-0.44929659337524885,0.0,0.0,-0.8086958190850739,0.0,0.0,-0.5568030080936498,1,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,-4.04305126783455,-4.04305126783455,-3.349904087274605,-0.28733527168534323,-0.28733527168534323,-2.643562144859422,0.6505869738769222,0.1345442576569135,-inf,0.7961412004759716,0.4322638769468101,-2.1785245118805947,0.6797783765056677,0.24884235656651507,-0.48199500722475336,0.49399055576017015,0.3779126281893895,-0.48199500722475336,0.49399055576017015,0.3779126281893895
13423,79,0,0,5.313205979041787,5.768320995793772,5.771441123130016,5.484796933490655,3.4330189939851112,4.382026634673881,0.0,0.0,0.0,0.0,0.522957918778589,0.4880293650082605,0.43772212929103577,0.7342267222817858,0.3408069655728426,-1.1705473335896999,0.724255174396581,0.32296937391118097,-1.2075259137851115,0.8382055000273586,0.7388573181424425,0.5245447262766386,0.22095062121371348,0.22095062121371348,-0.39050205748769296,0.0,0.0,-0.7024932623966749,0.0,0.0,-0.44929659337524885,0.0,0.0,-0.8086958190850739,0.0,0.0,-0.5568030080936498,1,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,-4.382026634673881,-4.382026634673881,-3.688879454113936,-0.286644189639361,-0.286644189639361,-2.865202284559219,0.6293319633010463,-0.09304296808658997,-inf,0.7790493787862866,0.2568854138871917,-2.398968478735776,0.657569667813303,0.031226597292240102,-0.48083574093004355,0.4943863733510881,0.3810832282703213,-0.48083574093004355,0.4943863733510881,0.3810832282703213
13424,371,5,0,4.6443908991413725,6.1675164908883415,6.46302945692067,5.8888779583328805,3.4339872044851463,5.918893854273146,1.791759469228055,0.0,1.791759469228055,0.0,0.4571290870690503,0.4173806107415389,-0.1080581414121039,0.8222086707508449,0.559027127073143,-0.00977030017862007,0.7776131704475308,0.4539781694313363,-0.41328618259437844,0.8384418981852877,0.7392388740603397,0.5278148808121357,0.2984425661979141,0.2984425661979141,0.23063119825866482,0.13138418841128693,0.13138418841128693,0.4368085460996215,0.0,0.0,-0.44929659337524885,0.4453131010237513,0.4453131010237513,0.6410835862219524,0.0,0.0,-0.5568030080936498,1,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,-4.127134385045091,-5.918893854273146,-3.9729837052178327,-0.5741514985877894,-0.5741514985877894,-2.6985401629340267,0.6453146511054279,0.07809106002121913,-inf,0.7015574338020859,-0.5382561723974033,-2.5837284177771536,0.6389559596555077,-0.15116294591704024,-0.9631193347295577,0.3297164169242579,-0.9379652151381178,-0.9631193347295577,0.3297164169242579,-0.9379652151381178
13425,35,0,0,4.574710978503383,6.773080375655535,6.46302945692067,6.175867270105761,3.258096538021482,3.58351893845611,0.0,0.0,0.0,0.0,0.45027076717307063,0.4100201313827138,-0.16491978686728395,0.8222086707508449,0.559027127073143,-0.00977030017862007,0.8155094675335451,0.5470241719680892,0.15080443246507683,0.7954964544543811,0.6699232400224203,-0.06626012732599898,0.18068825262672333,0.18068825262672333,-0.7132232911539257,0.0,0.0,-0.7024932623966749,0.0,0.0,-0.44929659337524885,0.0,0.0,-0.8086958190850739,0.0,0.0,-0.5568030080936498,0,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,-3.58351893845611,-3.58351893845611,-2.8903717578961645,-0.2871621868149088,-0.2871621868149088,-2.3430954453771364,0.6794013523728238,0.44307313088403544,-inf,0.8193117473732767,0.6700158835426068,-1.8796794054324901,0.709885636903521,0.5438534002927828,-0.4817046633247991,0.49408969020714066,0.37870672045006676,-0.4817046633247991,0.49408969020714066,0.37870672045006676
13426,25,0,0,3.8918202981106265,6.7580945044277305,6.46302945692067,5.877735781779639,3.4330189939851112,3.258096538021482,0.0,0.0,0.0,0.0,0.3830565295959504,0.33788453318823863,-0.722186319285939,0.8222086707508449,0.559027127073143,-0.00977030017862007,0.7761418709408069,0.4503657178684769,-0.43518664009292535,0.8382055000273586,0.7388573181424425,0.5245447262766386,0.16427979883871027,0.16427979883871027,-0.8447445263634713,0.0,0.0,-0.7024932623966749,0.0,0.0,-0.44929659337524885,0.0,0.0,-0.8086958190850739,0.0,0.0,-0.5568030080936498,1,1,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,-3.258096538021482,-3.258096538021482,-2.5649493574615367,-0.5852936751410311,-0.5852936751410311,-2.1303169565851734,0.6998065417745168,0.6615609283906095,-inf,0.8357202011612896,0.8383823373222644,-1.6680492639144282,0.7312063935136859,0.7527684120700394,-0.9818099515716152,0.32333472967521654,-0.9890841612702729,-0.9818099515716152,0.32333472967521654,-0.9890841612702729
13427,138,0,0,5.673323267171493,6.895682697747868,6.46302945692067,6.175867270105761,3.4330189939851112,4.9344739331306915,0.0,0.0,0.0,0.0,0.5584028437936105,0.5260695327031366,0.7315924634192322,0.8222086707508449,0.559027127073143,-0.00977030017862007,0.8155094675335451,0.5470241719680892,0.15080443246507683,0.8382055000273586,0.7388573181424425,0.5245447262766386,0.24880612825605125,0.24880612825605125,-0.16722747348802097,0.0,0.0,-0.7024932623966749,0.0,0.0,-0.44929659337524885,0.0,0.0,-0.8086958190850739,0.0,0.0,-0.5568030080936498,0,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-4.9344739331306915,-4.9344739331306915,-4.241326752570746,-0.2871621868149088,-0.2871621868149088,-3.2264217370180743,0.5946914722211173,-0.46395472252352155,-inf,0.7511938717439487,-0.028938771593273547,-2.7582384607577173,0.62137488105428,-0.3234340951163731,-0.4817046633247991,0.49408969020714066,0.37870672045006676,-0.4817046633247991,0.49408969020714066,0.37870672045006676
13428,6,0,0,4.867534450455582,5.8805329864007,5.262690188904886,4.976733742420574,3.4339872044851463,1.9459101490553132,0.0,0.0,0.0,0.0,0.4790922271476489,0.44095187041670736,0.07403605996275628,0.6695048403592803,0.18027835974525716,-2.0244460639776567,0.6571665657361394,0.15824808630257178,-2.206147347347758,0.8384418981852877,0.7392388740603397,0.5278148808121357,0.0981167145032287,0.0981167145032287,-1.3750718009195215,0.0,0.0,-0.7024932623966749,0.0,0.0,-0.44929659337524885,0.0,0.0,-0.8086958190850739,0.0,0.0,-0.5568030080936498,0,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,-1.9459101490553132,-1.9459101490553132,-1.252762968495368,-0.2859564464843114,-0.2859564464843114,-1.2723396431466891,0.7820854868053984,1.5425596354876516,-inf,0.9018832854967713,1.5172789612581121,-0.8147023805281071,0.8171771398082048,1.5951671975829387,-0.4796820755097052,0.4947802785905378,0.3842385099271633,-0.4796820755097052,0.4947802785905378,0.3842385099271633
13429,5899,77,22,6.490723534502507,7.982074875081202,7.155396301896734,6.580639137284949,3.258096538021482,8.68270762989381,4.356708826689592,3.1354942159291497,4.023594781085251,1.732867951399863,0.6388563297489172,0.6124137440699317,1.398624282204129,0.9102896592523202,0.7774929359163918,1.1523134034871825,0.8689586877707873,0.6782569483655825,0.9464020458583174,0.7954964544543811,0.6699232400224203,-0.06626012732599898,0.437799631216724,0.437799631216724,1.3476415859065463,0.3194640034945711,0.3194640034945711,2.067748129143286,0.3226061309923461,0.3226061309923461,2.549970654716973,1.0,1.0,2.446944767221639,1.0,1.0,2.3275805181505755,1,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,-4.325998803204219,-5.547213413964661,-4.067587113052551,-0.5747571646117846,-0.5747571646117846,-2.828568305784299,0.63284511578034,-0.055426020142850814,-inf,0.7202983112603212,-0.3459568174961343,-2.6452513263458717,0.6327578115555542,-0.21189654027183036,-0.9641353185936309,0.3293695214030786,-0.9407439369351335,-0.9641353185936309,0.3293695214030786,-0.9407439369351335
13430,59,1,0,3.871201010907891,6.135564891081739,6.484635235635252,6.175867270105761,3.4330189939851112,4.0943445622221,0.6931471805599453,0.0,0.6931471805599453,0.0,0.3810270544420086,0.3357064618520512,-0.7390124951444293,0.8249572979566874,0.5658445013550274,0.02649331286323925,0.8155094675335451,0.5470241719680892,0.15080443246507683,0.8382055000273586,0.7388573181424425,0.5245447262766386,0.20644511088264722,0.20644511088264722,-0.5067703336296142,0.05082634211313828,0.05082634211313828,-0.2617511594924925,0.0,0.0,-0.44929659337524885,0.1722706232293572,0.1722706232293572,-0.24784458627122652,0.0,0.0,-0.5568030080936498,0,1,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,-3.401197381662155,-4.0943445622221,-2.9957322735539904,-0.3087679655294906,-0.3087679655294906,-2.2238839059225595,0.6908335890394559,0.5654833747046147,-inf,0.7935548891173527,0.40572584493926034,-1.9481979241616914,0.702982713479498,0.4762139466469535,-0.517947611872499,0.48171496953478343,0.2795820446763168,-0.517947611872499,0.48171496953478343,0.2795820446763168
13431,6229,11,0,4.51085950651685,7.836369760545124,7.155396301896734,6.580639137284949,3.2180755046974316,8.737131611781498,2.4849066497880004,0.0,2.4849066497880004,0.0,0.44398611850092395,0.40327532689263457,-0.21702518148666497,0.9102896592523202,0.7774929359163918,1.1523134034871825,0.8689586877707873,0.6782569483655825,0.9464020458583174,0.7857249238255753,0.6541516055435531,-0.20143214171252385,0.44054379815351474,0.44054379815351474,1.3696373345499422,0.18221053052442523,0.18221053052442523,0.877550649003804,0.0,0.0,-0.44929659337524885,0.6175837242531086,0.6175837242531086,1.2019348190358,0.0,0.0,-0.5568030080936498,1,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-6.252224961993498,-8.737131611781498,-6.172182254319962,-0.5747571646117846,-0.5747571646117846,-4.088037508246486,0.5120636036653294,-1.3486895151306877,-inf,0.5594562018464853,-1.9963509332555602,-4.013920990726031,0.494870681751434,-1.5630067224135882,-0.9641353185936309,0.3293695214030786,-0.9407439369351335,-0.9641353185936309,0.3293695214030786,-0.9407439369351335
13432,239,0,0,1.9459101490553132,6.428105272684596,6.175867270105761,5.8888779583328805,3.22207071576472,5.480638923341991,0.0,0.0,0.0,0.0,0.1915282647979752,0.1323327565055146,-2.3101280386525707,0.7856766943016016,0.4684174743046253,-0.4917496150867118,0.7776131704475308,0.4539781694313363,-0.41328618259437844,0.7867003940738433,0.6557260528625165,-0.1879382190670993,0.2763448686455992,0.2763448686455992,0.053508081424184575,0.0,0.0,-0.7024932623966749,0.0,0.0,-0.44929659337524885,0.0,0.0,-0.8086958190850739,0.0,0.0,-0.5568030080936498,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,-5.480638923341991,-5.480638923341991,-4.787491742782046,-0.28698931177288056,-0.28698931177288056,-3.5835334819164806,0.5604449051287755,-0.8306485506899021,-inf,0.7236551313544007,-0.3115126277803815,-3.113422904164979,0.5855916933888463,-0.6740616647302854,-0.48141467140475863,0.4941887044747855,0.37949985004362574,-0.48141467140475863,0.4941887044747855,0.37949985004362574
13433,75,0,1,5.225746673713202,6.421622267806518,6.175867270105761,5.8888779583328805,3.4330189939851112,4.330733340286331,0.0,0.6931471805599453,0.0,0.6931471805599453,0.5143496441374642,0.47879080093249615,0.36635178377662037,0.7856766943016016,0.4684174743046253,-0.4917496150867118,0.7776131704475308,0.4539781694313363,-0.41328618259437844,0.8382055000273586,0.7388573181424425,0.5245447262766386,0.2183643098550947,0.2183643098550947,-0.4112325217298822,0.0,0.0,-0.7024932623966749,0.071316837069155,0.071316837069155,0.2137356093950099,0.0,0.0,-0.8086958190850739,0.4,0.4,0.5969504024040405,1,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-4.330733340286331,-3.6375861597263857,-3.232121051618221,-0.28698931177288056,-0.28698931177288056,-2.831663998164774,0.632548242775406,-0.058604776669452255,-inf,0.8165855690263812,0.6420426822545624,-2.101927324744441,0.6874951883559958,0.32445683254742574,-0.48141467140475863,0.4941887044747855,0.37949985004362574,-0.48141467140475863,0.4941887044747855,0.37949985004362574
13434,1925,2,0,5.420534999272286,6.810142450115136,6.46302945692067,5.8888779583328805,3.431403223719222,7.563200592358071,1.0986122886681098,0.0,1.0986122886681098,0.0,0.5335218911270522,0.4993668210612573,0.5253069692208212,0.8222086707508449,0.559027127073143,-0.00977030017862007,0.7776131704475308,0.4539781694313363,-0.41328618259437844,0.8378109937557585,0.7382205695150621,0.519087422866762,0.38135182840343634,0.38135182840343634,0.8951867204583469,0.08055784629814867,0.08055784629814867,-0.003933556804560776,0.0,0.0,-0.44929659337524885,0.27304247779439417,0.27304247779439417,0.08023235340810513,0.0,0.0,-0.5568030080936498,1,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-6.464588303689961,-7.563200592358071,-6.17690623123818,-0.5741514985877894,-0.5741514985877894,-4.226891965901013,0.4987476358539394,-1.4912697392837482,-inf,0.6186481715965636,-1.3889846227056948,-4.016993108387247,0.4945611801253294,-1.5660394260387445,-0.9631193347295577,0.3297164169242579,-0.9379652151381178,-0.9631193347295577,0.3297164169242579,-0.9379652151381178
13435,1750,12,5,4.584967478670572,8.281723990411392,7.560601162768557,6.985641817639208,3.4330189939851112,7.467942332285852,2.5649493574615367,1.791759469228055,2.5649493574615367,1.732867951399863,0.45128027405131765,0.4111035533654482,-0.15655006613887426,0.9618386970928408,0.9053491559533858,1.8324181324789257,0.9224383863718397,0.8095645576658779,1.7424533331012393,0.8382055000273586,0.7388573181424425,0.5245447262766386,0.3765487148002118,0.3765487148002118,0.8566875759253412,0.18807981508328414,0.18807981508328414,0.92844632064699,0.18435134949380616,0.18435134949380616,1.2646167875564158,0.637477056466833,0.637477056466833,1.2667003587876837,1.0,1.0,2.3275805181505755,1,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,-4.902992974824315,-5.676182863057797,-4.523503353119412,-0.5749593451293489,-0.5749593451293489,-3.2058378106343737,0.5966654448669169,-0.4428184847151527,-inf,0.7137954115131498,-0.41268279813153724,-2.9417448015241883,0.6028874671167433,-0.5045861232132619,-0.9644744694380522,0.32925372240951767,-0.9416715164737409,-0.9644744694380522,0.32925372240951767,-0.9416715164737409
13436,23066,61,8,5.288267030694535,6.115892125483034,5.771441123130016,5.198497031265826,2.5641798306825083,10.04615830370029,4.127134385045092,2.1972245773362196,4.023594781085251,1.732867951399863,0.5205032764071751,0.4853949961275262,0.41737093448537815,0.7342267222817858,0.3408069655728426,-1.1705473335896999,0.6864499123002864,0.23014688772129352,-1.7702614628541784,0.6260698355887456,0.3964620183114733,-2.409980700155539,0.5065475641909419,0.5065475641909419,1.8986876003382986,0.30263001868050904,0.30263001868050904,1.9217717405475603,0.22606902484930233,0.22606902484930233,1.6524657629475634,1.0,1.0,2.446944767221639,1.0,1.0,2.3275805181505755,1,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-5.919023918655198,-7.84893372636407,-5.7834784266589745,-0.5729440918641897,-0.5729440918641897,-3.870172928639369,0.5329565427779382,-1.1249791559524414,-inf,0.6042409306728295,-1.5368167155047332,-3.7611373902527987,0.5203374587524358,-1.3134662340353984,-0.9610939515976813,0.3304079597350888,-0.9324257804533089,-0.9610939515976813,0.3304079597350888,-0.9324257804533089
13437,61,1,0,4.852030263919617,8.731497794063243,7.560601162768557,6.985641817639208,3.4339872044851463,4.127134385045092,0.6931471805599453,0.0,0.6931471805599453,0.0,0.4775662111875702,0.4393141210632569,0.06138401401024714,0.9618386970928408,0.9053491559533858,1.8324181324789257,0.9224383863718397,0.8095645576658779,1.7424533331012393,0.8384418981852877,0.7392388740603397,0.5278148808121357,0.20809843988455246,0.20809843988455246,-0.49351814818011175,0.05082634211313828,0.05082634211313828,-0.2617511594924925,0.0,0.0,-0.44929659337524885,0.1722706232293572,0.1722706232293572,-0.24784458627122652,0.0,0.0,-0.5568030080936498,0,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,-3.4339872044851463,-4.127134385045092,-3.0285220963769817,-0.5749593451293489,-0.5749593451293489,-2.2453236376027204,0.6887775457423213,0.5434683684860575,-inf,0.7919015601154475,0.38876110562999033,-1.969521947446855,0.7008344168939965,0.4551635020184022,-0.9644744694380522,0.32925372240951767,-0.9416715164737409,-0.9644744694380522,0.32925372240951767,-0.9416715164737409
13438,478,1,0,5.849324779946859,5.8289456176102075,6.75110146893676,6.175867270105761,3.258096538021482,6.171700597410915,0.6931471805599453,0.0,0.6931471805599453,0.0,0.5757259788623338,0.5446610507479892,0.8752168465611382,0.8588563926371569,0.6499238613215498,0.4737360853093948,0.8155094675335451,0.5470241719680892,0.15080443246507683,0.7954964544543811,0.6699232400224203,-0.06626012732599898,0.31118959208345226,0.31118959208345226,0.3328044201462004,0.05082634211313828,0.05082634211313828,-0.2617511594924925,0.0,0.0,-0.44929659337524885,0.1722706232293572,0.1722706232293572,-0.24784458627122652,0.0,0.0,-0.5568030080936498,1,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,-5.4785534168509695,-6.171700597410915,-5.073088308742805,-0.5752341988309988,-0.5752341988309988,-3.582169866753748,0.5605756741074658,-0.8292483467724692,-inf,0.6888104079165477,-0.6690528685585866,-3.2991533320354156,0.5668802129762635,-0.8574092457866234,-0.964935527042068,0.32909629981306265,-0.9429325117112269,-0.964935527042068,0.32909629981306265,-0.9429325117112269
13439,241,0,0,5.634789603169249,6.4425401664681985,6.46302945692067,6.175867270105761,3.4339872044851463,5.488937726156687,0.0,0.0,0.0,0.0,0.5546101271534096,0.5219991170667304,0.7001474284576106,0.8222086707508449,0.559027127073143,-0.00977030017862007,0.8155094675335451,0.5470241719680892,0.15080443246507683,0.8384418981852877,0.7392388740603397,0.5278148808121357,0.27676331102171986,0.27676331102171986,0.05686208777252281,0.0,0.0,-0.7024932623966749,0.0,0.0,-0.44929659337524885,0.0,0.0,-0.8086958190850739,0.0,0.0,-0.5568030080936498,0,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-5.488937726156687,-5.488937726156687,-4.795790545596741,-0.2871621868149088,-0.2871621868149088,-3.5889596809714166,0.5599245394655176,-0.8362203464436748,-inf,0.7232366889782801,-0.3158062473918797,-3.118819818488513,0.5850479792661198,-0.6793893388100466,-0.4817046633247991,0.49408969020714066,0.37870672045006676,-0.4817046633247991,0.49408969020714066,0.37870672045006676
13440,54,0,0,3.4657359027997265,8.070593539949519,7.155396301896734,6.580639137284949,3.4339872044851463,4.007333185232471,0.0,0.0,0.0,0.0,0.3411187222768359,0.2928760807088379,-1.0698884922838812,0.9102896592523202,0.7774929359163918,1.1523134034871825,0.8689586877707873,0.6782569483655825,0.9464020458583174,0.8384418981852877,0.7392388740603397,0.5278148808121357,0.20205782175793152,0.20205782175793152,-0.541936455456739,0.0,0.0,-0.7024932623966749,0.0,0.0,-0.44929659337524885,0.0,0.0,-0.8086958190850739,0.0,0.0,-0.5568030080936498,1,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,-4.007333185232471,-4.007333185232471,-3.3141860046725258,-0.5747571646117846,-0.5747571646117846,-2.620207761054046,0.6528266299042494,0.15852529027317877,-inf,0.7979421782420685,0.4507436340117483,-2.1552961696836954,0.6821185244018284,0.27177268845979663,-0.9641353185936309,0.3293695214030786,-0.9407439369351335,-0.9641353185936309,0.3293695214030786,-0.9407439369351335
