,views,likes,comments,views_log,likes_log,comments_log,likes_log_win,comments_log_win,duration_scaled,framerate_scaled,bitrate_scaled,views_log_scaled,likes_log_scaled,comments_log_scaled,likes_log_win_scaled,comments_log_win_scaled,has_description,has_hashtags,cat_Comedy,cat_Education,cat_Entertainment,cat_Film & Animation,cat_Gaming,cat_Howto & Style,cat_Music,cat_News & Politics,cat_Nonprofits & Activis,cat_People & Blogs,cat_Pets & Animals,cat_Science & Technology,cat_Shows,cat_Sports,cat_Travel & Events,resolution_score_scaled,aspect_ratio,is_hd,is_full_hd,is_4k,is_short,is_medium,is_long,content_score,duration_bitrate_ratio,optimal_duration,content_completeness,is_popular_category,is_high_fps,is_cinema_fps
7927,464,2,0,6.142037405587356,1.0986122886681098,0.0,1.0986122886681098,0.0,-0.8483475761097213,-0.0724984368883118,1.812986820062105,0.3214267224384363,-0.003838314248407685,-0.44926769600141864,0.08013712952674934,-0.5569777681091652,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.8900041254883724,0.5625,1,1,0,1,0,0,2,-0.4653613327170517,0,1.0,False,0,1
7928,96,2,0,4.574710978503383,1.0986122886681098,0.0,1.0986122886681098,0.0,0.3929074708497967,0.5221162484473696,0.5085266089636942,-0.3122297504058868,-0.003838314248407685,-0.44926769600141864,0.08013712952674934,-0.5569777681091652,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8375788139770532,0.5620608899297423,1,0,0,0,1,0,2,0.7577382993614259,1,1.0,False,0,0
7929,27,1,0,3.332204510175204,0.6931471805599453,0.0,0.6931471805599453,0.0,-2.586493109883137,0.48902736488958254,-3.2628543984501794,-0.8145643327889017,-0.2618134200183668,-0.44926769600141864,-0.24801434185961874,-0.5569777681091652,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7293294667147184,0.75,0,0,0,1,0,0,2,0.7951456760915798,0,1.0,False,0,0
7930,328,0,0,5.796057750765372,0.0,0.0,0.0,0.0,-1.4542943245472761,-1.7228873221728644,-0.5917057380981632,0.1815501504863646,-0.7028247762196976,-0.44926769600141864,-0.8089929874682087,-0.5569777681091652,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7293294667147184,0.75,0,0,0,1,0,0,2,2.5000515368852407,0,1.0,False,0,0
7931,18,0,0,2.9444389791664403,0.0,0.0,0.0,0.0,0.3356483721304946,-1.7228873221728644,-0.9705451994639898,-0.9713345718556706,-0.7028247762196976,-0.44926769600141864,-0.8089929874682087,-0.5569777681091652,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7293294667147184,0.75,0,0,0,0,1,0,2,-0.3494352710500198,1,1.0,True,0,0
7932,32,0,0,3.49650756146648,0.0,0.0,0.0,0.0,-1.6892468008234462,0.5221162484473696,-0.3403417751968436,-0.7481380350121899,-0.7028247762196976,-0.44926769600141864,-0.8089929874682087,-0.5569777681091652,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7817173031017021,0.75,0,0,0,1,0,0,2,5.113633599071326,0,1.0,False,0,0
7933,150,3,0,5.017279836814924,1.3862943611198906,0.0,1.3862943611198906,0.0,0.022551003317822456,0.5254074907218134,-0.7668038643596752,-0.1333030017067115,0.179197936182964,-0.44926769600141864,0.31296430374897116,-0.5569777681091652,1,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.7636022569985758,1.7647058823529411,0,0,0,0,1,0,2,-0.029797685212538724,1,1.0,False,0,0
7934,25,1,0,3.258096538021482,0.6931471805599453,0.0,0.6931471805599453,0.0,-1.942553055930668,0.5221162484473696,1.2402690556279783,-0.8445255428043165,-0.2618134200183668,-0.44926769600141864,-0.24801434185961874,-0.5569777681091652,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.8900041254883724,1.7777777777777777,1,0,0,1,0,0,1,-1.5537080176354305,0,0.4,True,0,0
7935,3311,16,4,8.10530751550515,2.833213344056216,1.6094379124341005,2.833213344056216,1.6094379124341005,0.46997436723851144,-0.0724984368883118,-0.7668038643596752,1.1151597901604824,1.0997927548226598,1.0907160555421467,1.4839863811918457,2.1229837235420215,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8003156420739824,0.5625,0,0,0,0,1,0,1,-0.6209988999410732,1,0.6,True,0,1
7936,26,0,0,3.295836866004329,0.0,0.0,0.0,0.0,0.32184451474105424,0.5254074907218134,-0.9801455211422324,-0.8292674557202547,-0.7028247762196976,-0.44926769600141864,-0.8089929874682087,-0.5569777681091652,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.8189195531524088,0.75,0,0,0,0,1,0,1,-0.331748699269487,1,0.6,True,0,0
7937,1710,10,6,7.444833273892193,2.3978952727983707,1.9459101490553132,2.3978952727983707,1.732867951399863,1.2479635364590926,0.5254074907218134,1.4351129632749366,0.8481357860264844,0.8228238536013021,1.4126680694962146,1.1316742765304744,2.3285137093747577,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.8900041254883724,0.5625,1,1,0,0,1,0,2,0.8635750755642929,1,1.0,True,0,0
7938,17,0,0,2.8903717578961645,0.0,0.0,0.0,0.0,-0.6281109715963268,0.46008746643717974,0.4476678341115737,-0.993193480207237,-0.7028247762196976,-0.44926769600141864,-0.8089929874682087,-0.5569777681091652,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8189195531524088,0.75,0,0,0,1,0,0,2,-1.3724166847242343,0,1.0,False,0,0
7939,143,2,0,4.969813299576001,1.0986122886681098,0.0,1.0986122886681098,0.0,0.31719089083133967,-0.0724984368883118,-0.09979786497873425,-0.15249331078668374,-0.003838314248407685,-0.44926769600141864,0.08013712952674934,-0.5569777681091652,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8375788139770532,0.5620608899297423,1,0,0,0,1,0,1,-3.5322765291408227,1,0.4,False,0,1
7940,282,0,0,5.645446897643238,0.0,0.0,0.0,0.0,0.6529914311328149,-0.0724984368883118,-0.896519356498749,0.12065948960533504,-0.7028247762196976,-0.44926769600141864,-0.8089929874682087,-0.5569777681091652,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.7227070134408026,0.75,0,0,0,0,1,0,2,-0.7365788759669754,1,1.0,True,0,1
7941,13,0,0,2.6390573296152584,0.0,0.0,0.0,0.0,-0.7564858187627096,0.516623753370429,-0.4560657173028655,-1.0947977225957528,-0.7028247762196976,-0.44926769600141864,-0.8089929874682087,-0.5569777681091652,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.7817173031017021,0.75,0,0,0,1,0,0,2,1.6959066554964097,0,1.0,False,0,0
7942,36,0,0,3.610917912644224,0.0,0.0,0.0,0.0,-0.7224513614572075,0.5221162484473696,0.8757043296196927,-0.7018829229108449,-0.7028247762196976,-0.44926769600141864,-0.8089929874682087,-0.5569777681091652,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9425024075576036,0.5625,1,1,0,1,0,0,1,-0.8156800608250572,0,0.6,False,0,0
7943,234,3,0,5.459585514144159,1.3862943611198906,0.0,1.3862943611198906,0.0,1.7974717830418885,0.5221162484473696,0.29441136138536106,0.04551734520526335,0.179197936182964,-0.44926769600141864,0.31296430374897116,-0.5569777681091652,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8265378138302576,0.6666666666666666,1,0,0,0,0,1,1,5.9047460477877145,0,0.6,True,0,0
7944,17,0,0,2.8903717578961645,0.0,0.0,0.0,0.0,-1.0453067468709774,0.516623753370429,0.4971400964597902,-0.993193480207237,-0.7028247762196976,-0.44926769600141864,-0.8089929874682087,-0.5569777681091652,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.8265378138302576,0.6666666666666666,1,0,0,1,0,0,2,-2.0611794535040415,0,1.0,True,0,0
7945,36,0,0,3.610917912644224,0.0,0.0,0.0,0.0,1.3409998436188353,-0.20854211410341522,-0.5037368203740854,-0.7018829229108449,-0.7028247762196976,-0.44926769600141864,-0.8089929874682087,-0.5569777681091652,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.8147455117496272,0.8,0,0,0,0,0,1,0,-2.7160215488948367,0,0.0,False,0,1
7946,191,0,0,5.2574953720277815,0.0,0.0,0.0,0.0,0.7573940688467562,0.5254074907218134,1.9154651977393689,-0.0361859454668149,-0.7028247762196976,-0.44926769600141864,-0.8089929874682087,-0.5569777681091652,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.8900041254883724,1.7777777777777777,1,0,0,0,1,0,0,0.3933564053694608,1,0.0,False,0,0
7947,835,3,1,6.728628613084702,1.3862943611198906,0.6931471805599453,1.3862943611198906,0.6931471805599453,-1.3053907071539952,0.516623753370429,-1.0634548950005696,0.5585804570537629,0.179197936182964,0.21396720560231527,0.31296430374897116,0.597218822884404,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7817173031017021,0.75,0,0,0,1,0,0,2,1.239151968773461,0,1.0,True,0,0
7948,21,0,0,3.091042453358316,0.0,0.0,0.0,0.0,0.5614242486443454,0.5254074907218134,-1.1347800872436589,-0.9120640594991718,-0.7028247762196976,-0.44926769600141864,-0.8089929874682087,-0.5569777681091652,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7293294667147184,0.75,0,0,0,0,1,0,2,-0.49914134772793606,1,1.0,False,0,0
7949,30,0,0,3.4339872044851463,0.0,0.0,0.0,0.0,0.34019829357210635,0.5221162484473696,-0.2971505667447153,-0.7734144727734459,-0.7028247762196976,-0.44926769600141864,-0.8089929874682087,-0.5569777681091652,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7817173031017021,0.75,0,0,0,0,1,0,2,-1.1847383671526999,1,1.0,False,0,0
7950,2985,36,0,8.001689978099135,3.610917912644224,0.0,3.610917912644224,0.0,0.46997436723851144,-0.0724984368883118,-1.0634548950005696,1.0732681190044824,1.5946033176239127,-0.44926769600141864,2.1133991059434294,-0.5569777681091652,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8189195531524088,0.75,0,0,0,0,1,0,2,-0.4461267107579934,1,1.0,False,0,1
7951,758,2,0,6.63200177739563,1.0986122886681098,0.0,1.0986122886681098,0.0,1.1064913514723558,-0.0724984368883118,1.294487234208751,0.5195150659349769,-0.003838314248407685,-0.44926769600141864,0.08013712952674934,-0.5569777681091652,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8900041254883724,0.5625,1,1,0,0,1,0,1,0.8482193788147789,1,0.6,False,0,1
7952,4,0,0,1.6094379124341005,0.0,0.0,0.0,0.0,0.08689203846488416,0.5221162484473696,-0.7856165885574128,-1.5110639176837048,-0.7028247762196976,-0.44926769600141864,-0.8089929874682087,-0.5569777681091652,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.7293294667147184,0.75,0,0,0,0,1,0,2,-0.11202962874543036,1,1.0,True,0,0
7953,1583,1,2,7.367708572374371,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.0986122886681098,-0.5043388382098947,0.5221162484473696,0.03457273152432788,0.8169549385090477,-0.2618134200183668,0.6019347522099856,-0.24801434185961874,1.272380547075836,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.8189195531524088,0.75,0,0,0,0,1,0,1,-11.314963677615888,0,0.4,False,0,0
7954,2822,6,1,7.945555428253489,1.9459101490553132,0.6931471805599453,1.9459101490553132,0.6931471805599453,-0.5570480154875851,-0.0724984368883118,0.48385902104558887,1.0505734076506554,0.5352506252954078,0.21396720560231527,0.7658731744502746,0.597218822884404,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.837122695296838,0.5660377358490566,1,0,0,1,0,0,1,-1.1279494587508268,0,0.4,False,0,1
7955,30,0,0,3.4339872044851463,0.0,0.0,0.0,0.0,0.7682115619120511,0.5221162484473696,0.3059191585781926,-0.7734144727734459,-0.7028247762196976,-0.44926769600141864,-0.8089929874682087,-0.5569777681091652,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.8189195531524088,0.75,0,0,0,0,1,0,1,2.4316713344306797,1,0.4,False,0,0
7956,26,0,0,3.295836866004329,0.0,0.0,0.0,0.0,0.35369791970958314,0.5221162484473696,-0.7614852929844179,-0.8292674557202547,-0.7028247762196976,-0.44926769600141864,-0.8089929874682087,-0.5569777681091652,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7293294667147184,0.75,0,0,0,0,1,0,1,-0.47066512546762124,1,0.4,False,0,0
7957,145,3,0,4.983606621708336,1.3862943611198906,0.0,1.3862943611198906,0.0,-0.9300866160917411,0.5254074907218134,-0.7300842787265728,-0.14691679035025965,0.179197936182964,-0.44926769600141864,0.31296430374897116,-0.5569777681091652,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7636022569985758,1.7647058823529411,0,0,0,1,0,0,2,1.2916357759352077,0,1.0,True,0,0
7958,361,1,0,5.8916442118257715,0.6931471805599453,0.0,0.6931471805599453,0.0,-0.10000488444331088,-0.0724984368883118,0.40743754486820616,0.2201949271713933,-0.2618134200183668,-0.44926769600141864,-0.24801434185961874,-0.5569777681091652,1,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.8375788139770532,0.5620608899297423,1,0,0,0,1,0,2,-0.23956849515029735,0,1.0,False,0,1
7959,13250,80,1,9.491828300264636,4.394449154672439,0.6931471805599453,4.023594781085251,0.6931471805599453,1.3180305061194564,0.5221162484473696,-0.47036459823366583,1.6757181108867156,2.0931210716654625,0.21396720560231527,2.4473872072079064,0.597218822884404,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8375788139770532,0.5620608899297423,1,0,0,0,1,0,2,-2.863014469784377,1,1.0,False,0,0
7960,239,0,0,5.480638923341991,0.0,0.0,0.0,0.0,-0.14806043781128592,0.5221162484473696,-0.03483734948554004,0.05402905583753222,-0.7028247762196976,-0.44926769600141864,-0.8089929874682087,-0.5569777681091652,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.837122695296838,0.5660377358490566,1,0,0,0,1,0,2,5.961201210196951,0,1.0,False,0,0
7961,59,0,0,4.0943445622221,0.0,0.0,0.0,0.0,0.3264717723681745,-4.062151454840099,-1.515697922561899,-0.5064377237761699,-0.7028247762196976,-0.44926769600141864,-0.8089929874682087,-0.5569777681091652,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.6522378754439802,0.75,0,0,0,0,1,0,2,-0.216824216515284,1,1.0,True,0,0
7962,36,0,0,3.610917912644224,0.0,0.0,0.0,0.0,-1.6365376235457558,-4.533019485935986,0.11363402631816927,-0.7018829229108449,-0.7028247762196976,-0.44926769600141864,-0.8089929874682087,-0.5569777681091652,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8189195531524088,0.75,0,0,0,1,0,0,1,-13.23695160856579,0,0.4,False,0,0
7963,23,0,0,3.1780538303479458,0.0,0.0,0.0,0.0,-0.9742437907622349,-3.334197241988433,-0.8354666715117616,-0.8768861148873679,-0.7028247762196976,-0.44926769600141864,-0.8089929874682087,-0.5569777681091652,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7293294667147184,0.75,0,0,0,1,0,0,2,1.18023395054582,0,1.0,False,0,0
7964,2336,13,9,7.756623334538858,2.6390573296152584,2.302585092994046,2.6390573296152584,1.732867951399863,-0.4311518008350708,0.5221162484473696,0.3316494213938522,0.9741898017587783,0.9762619814967386,1.7539509571458807,1.3268518200588644,2.3285137093747577,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8375788139770532,0.5620608899297423,1,0,0,0,1,0,2,-1.2619714064671008,0,1.0,False,0,0
7965,319,2,0,5.768320995793772,1.0986122886681098,0.0,1.0986122886681098,0.0,-0.4195670848045218,0.5254074907218134,1.50961062963652,0.17033642115740105,-0.003838314248407685,-0.44926769600141864,0.08013712952674934,-0.5569777681091652,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8900041254883724,0.5625,1,1,0,0,1,0,2,-0.2761017043588852,0,1.0,True,0,0
7966,64,0,0,4.174387269895637,0.0,0.0,0.0,0.0,1.1463387072419793,-1.7228873221728644,0.6509064592538507,-0.47407715169311854,-0.7028247762196976,-0.44926769600141864,-0.8089929874682087,-0.5569777681091652,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8713849740679873,0.75,1,0,0,0,1,0,2,1.734494634136533,1,1.0,True,0,0
7967,3,0,0,1.3862943611198906,0.0,0.0,0.0,0.0,0.3757129665731519,0.5221162484473696,0.4927302282176334,-1.601278918988052,-0.7028247762196976,-0.44926769600141864,-0.8089929874682087,-0.5569777681091652,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8375788139770532,0.5620608899297423,1,0,0,0,1,0,1,0.7473450878519775,1,0.4,False,0,0
7968,37,0,0,3.6375861597263857,0.0,0.0,0.0,0.0,0.47767922425516957,0.5254074907218134,-1.9782652874973612,-0.6911011820488195,-0.7028247762196976,-0.44926769600141864,-0.8089929874682087,-0.5569777681091652,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8189195531524088,0.75,0,0,0,0,1,0,1,-0.2426904682460443,1,0.4,False,0,0
7969,440,2,0,6.089044875446846,1.0986122886681098,0.0,1.0986122886681098,0.0,-0.5302682790818346,-0.0724984368883118,-1.3893492782040306,0.30000230238421305,-0.003838314248407685,-0.44926769600141864,0.08013712952674934,-0.5569777681091652,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6355335747727997,0.7,0,0,0,0,1,0,2,0.384433651041791,0,1.0,False,0,1
7970,46,0,0,3.8501476017100584,0.0,0.0,0.0,0.0,2.222099818826153,0.5221162484473696,-0.7748285034980985,-0.6051644357127859,-0.7028247762196976,-0.44926769600141864,-0.8089929874682087,-0.5569777681091652,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7293294667147184,0.75,0,0,0,0,0,1,2,-2.905356963898349,0,1.0,False,0,0
7971,473,2,0,6.161207321695077,1.0986122886681098,0.0,1.0986122886681098,0.0,-0.4916764328391767,-1.7228873221728644,-0.0953501732098528,0.32917695315976725,-0.003838314248407685,-0.44926769600141864,0.08013712952674934,-0.5569777681091652,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8189195531524088,0.75,0,0,0,0,1,0,0,5.7606963682461245,0,0.0,True,0,0
7972,25,0,0,3.258096538021482,0.0,0.0,0.0,0.0,-1.5870249622329269,-4.533019485935986,-1.3094139960824949,-0.8445255428043165,-0.7028247762196976,-0.44926769600141864,-0.8089929874682087,-0.5569777681091652,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7528783966342284,0.75,0,0,0,1,0,0,2,1.221338978199041,0,1.0,False,0,0
7973,585,8,0,6.373319789577012,2.1972245773362196,0.0,2.1972245773362196,0.0,0.6863311127380145,-1.1387159767365287,-0.7614852929844179,0.4149321831627708,0.6951481477228824,-0.44926769600141864,0.9692672465217074,-0.5569777681091652,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7741045577200509,0.6666666666666666,0,0,0,0,1,0,1,-0.9132994606086664,1,0.6,False,0,0
